;N�  EXPEDIENTE;FECHA;HORA;CALLE;N�MERO;DISTRITO;TIPO ACCIDENTE;ESTADO METEREOL�GICO;TIPO VEH�CULO;TIPO PERSONA;RANGO DE EDAD;SEXO;LESIVIDAD*;Unnamed: 13;Country;City;FixedAddress;FullAddress;latitude;longitude
379;2019S023995;17/06/2019;8:50;PLAZA. SAN JUAN DE LA CRUZ / PASEO. CASTELLANA;-;CHAMBER�;Ca�da;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Hombre;6.0;;Spain;Madrid;PLAZA SAN JUAN DE LA CRUZ;PLAZA SAN JUAN DE LA CRUZ Madrid Spain;40.44124;-3.69346
380;2019S024197;18/06/2019;12:30;PQUE. VALDEBERNARDO;0;VIC�LVARO;Ca�da;Despejado;Bicicleta;Conductor;DE 55 A 59 A�OS;Hombre;2.0;;Spain;Madrid;PARQUE VALDEBERNARDO;PARQUE VALDEBERNARDO Madrid Spain;40.39543914794922;-3.613420009613037
381;2019S024333;19/06/2019;14:25;AVDA. BETANZOS;22;FUENCARRAL-EL PARDO;Alcance;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Hombre;7.0;;Spain;Madrid;AVENIDA BETANZOS;AVENIDA BETANZOS Madrid Spain;40.47604;-3.71152
382;2019S024294;19/06/2019;10:30;AVDA. MONASTERIO DE EL ESCORIAL / AVDA. SANTUARIO DE VALVERDE;-;FUENCARRAL-EL PARDO;Choque contra obst�culo fijo;Despejado;Bicicleta;Conductor;DESCONOCIDA;;;;Spain;Madrid;AVENIDA MONASTERIO DE EL ESCORIAL;AVENIDA MONASTERIO DE EL ESCORIAL Madrid Spain;40.50595;-3.69651
383;2019S024208;19/06/2019;0:14;CALL. EMBAJADORES / CALL. LABRADORES;-;ARGANZUELA;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;14.0;;Spain;Madrid;CALLE EMBAJADORES;CALLE EMBAJADORES Madrid Spain;40.39743;-3.69696
384;2019S024417;20/06/2019;17:27;CALL. SAN TELESFORO;13;CIUDAD LINEAL;Choque contra obst�culo fijo;Despejado;Bicicleta;Conductor;DESCONOCIDA;;;;Spain;Madrid;CALLE SAN TELESFORO;CALLE SAN TELESFORO Madrid Spain;40.42586;-3.63345
385;2019S024426;21/06/2019;16:10;CALL. ELOY GONZALO / CALL. SANTISIMA TRINIDAD;-;CHAMBER�;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 21 A 24 A�OS;Hombre;;;Spain;Madrid;CALLE ELOY GONZALO;CALLE ELOY GONZALO Madrid Spain;40.43433;-3.70126
386;2019S024502;21/06/2019;13:05;PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS;4;ARGANZUELA;Ca�da;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Hombre;1.0;;Spain;Madrid;PASEO JUAN ANTONIO VALLEJO-NAJERA BOTAS;PASEO JUAN ANTONIO VALLEJO-NAJERA BOTAS Madrid Spain;40.41696;-3.89628
387;2019S024502;21/06/2019;13:05;PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS;4;ARGANZUELA;Ca�da;Despejado;Bicicleta;Peat�n;DE 65 A 69 A�OS;Mujer;14.0;;Spain;Madrid;PASEO JUAN ANTONIO VALLEJO-NAJERA BOTAS;PASEO JUAN ANTONIO VALLEJO-NAJERA BOTAS Madrid Spain;40.41696;-3.89628
388;2019S024373;21/06/2019;0:40;PLAZA. EMPERADOR CARLOS V;8;CENTRO;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Hombre;14.0;;Spain;Madrid;PLAZA EMPERADOR CARLOS V;PLAZA EMPERADOR CARLOS V Madrid Spain;40.40798;-3.6926
389;2019S024530;22/06/2019;19:50;CALL. SERRANO;84;SALAMANCA;Ca�da;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Mujer;7.0;;Spain;Madrid;CALLE SERRANO;CALLE SERRANO Madrid Spain;40.42478;-3.68797
390;2019S024530;22/06/2019;19:50;CALL. SERRANO;84;SALAMANCA;Ca�da;Despejado;Bicicleta;Peat�n;DE 35 A 39 A�OS;Hombre;14.0;;Spain;Madrid;CALLE SERRANO;CALLE SERRANO Madrid Spain;40.42478;-3.68797
391;2019S024666;22/06/2019;18:40;CALL. ALCALA;317;CIUDAD LINEAL;Ca�da;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;1.0;;Spain;Madrid;CALLE ALCALA;CALLE ALCALA Madrid Spain;40.44614;-3.613
392;2019S024749;23/06/2019;20:15;AVDA. CORDOBA;21;USERA;Ca�da;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Hombre;1.0;;Spain;Madrid;AVENIDA CORDOBA;AVENIDA CORDOBA Madrid Spain;40.38389;-3.69816
393;2019S024613;23/06/2019;20:00;CALL. VIRGEN DE LA ALEGRIA;21;CIUDAD LINEAL;Alcance;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Hombre;3.0;;Spain;Madrid;CALLE VIRGEN DE LA ALEGRIA;CALLE VIRGEN DE LA ALEGRIA Madrid Spain;40.43296;-3.65797
394;2019S024612;23/06/2019;18:00;CALL. BRAVO MURILLO;246;TETU�N;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;5.0;;Spain;Madrid;CALLE BRAVO MURILLO;CALLE BRAVO MURILLO Madrid Spain;40.46279;-3.69711
395;2019S024639;23/06/2019;9:15;PASEO. PONTONES / CALL. COBOS DE SEGOVIA;-;ARGANZUELA;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 55 A 59 A�OS;Hombre;5.0;;Spain;Madrid;PASEO PONTONES;PASEO PONTONES Madrid Spain;40.40424;-3.71835
396;2019S024575;23/06/2019;7:25;AVENIDA DE LA GAVIA-AVENIDA DEL MAYORAZGO;-;VILLA DE VALLECAS;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Hombre;7.0;;Spain;Madrid;AVENIDA DE LA GAVIA-AVENIDA DEL MAYORAZGO;AVENIDA DE LA GAVIA-AVENIDA DEL MAYORAZGO Madrid Spain;40.363865000000004;-3.6196
397;2019S024691;24/06/2019;19:30;CALL. RAIMUNDO FERNANDEZ VILLAVERDE;54;CHAMBER�;Ca�da;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;3.0;;Spain;Madrid;CALLE RAIMUNDO FERNANDEZ VILLAVERDE;CALLE RAIMUNDO FERNANDEZ VILLAVERDE Madrid Spain;40.44661;-3.69867
398;2019S024720;25/06/2019;4:30;CALL. JOSE ABASCAL / CALL. FERNANDEZ DE LA HOZ;-;CHAMBER�;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;7.0;;Spain;Madrid;CALLE JOSE ABASCAL;CALLE JOSE ABASCAL Madrid Spain;40.43836;-3.69774
399;2019S024853;26/06/2019;19:40;PLAZA. INDEPENDENCIA;8;RETIRO;Alcance;Despejado;Bicicleta;Conductor;DE 21 A 24 A�OS;Hombre;7.0;;Spain;Madrid;PLAZA INDEPENDENCIA;PLAZA INDEPENDENCIA Madrid Spain;40.41993;-3.68912
400;2019S024842;26/06/2019;17:06;PASEO. INFANTA ISABEL;4;RETIRO;Colisi�n fronto-lateral;;Bicicleta;Conductor;DE 21 A 24 A�OS;Hombre;14.0;;Spain;Madrid;PASEO INFANTA ISABEL;PASEO INFANTA ISABEL Madrid Spain;40.40707;-3.68856
401;2019S024896;26/06/2019;16:20;CALL. CRISTOBAL BORDIU;39;CHAMBER�;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Mujer;7.0;;Spain;Madrid;CALLE CRISTOBAL BORDIU;CALLE CRISTOBAL BORDIU Madrid Spain;40.44305;-3.69941
402;2019S025019;27/06/2019;20:15;CALL. TOMAS BRETON;2;ARGANZUELA;Colisi�n fronto-lateral;;Bicicleta;Conductor;DE 25 A 29 A�OS;Mujer;;;Spain;Madrid;CALLE TOMAS BRETON;CALLE TOMAS BRETON Madrid Spain;40.39743;-3.6941
403;2019S024946;27/06/2019;8:38;CALL. LEONOR LOPEZ DE CORDOBA / AUTOV. M-40;-;FUENCARRAL-EL PARDO;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 70 A 74 A�OS;Hombre;7.0;;Spain;Madrid;CALLE LEONOR LOPEZ DE CORDOBA;CALLE LEONOR LOPEZ DE CORDOBA Madrid Spain;40.49644;-3.72049
404;2019S025299;28/06/2019;23:00;CALL. MARCELO USERA;1;USERA;Atropello a persona;Despejado;Bicicleta;Conductor;DESCONOCIDA;;;;Spain;Madrid;CALLE MARCELO USERA;CALLE MARCELO USERA Madrid Spain;40.3856;-3.70806
405;2019S025299;28/06/2019;23:00;CALL. MARCELO USERA;1;USERA;Atropello a persona;Despejado;Bicicleta;Peat�n;MAYOR DE 74 A�OS;Mujer;1.0;;Spain;Madrid;CALLE MARCELO USERA;CALLE MARCELO USERA Madrid Spain;40.3856;-3.70806
406;2019S025095;28/06/2019;21:00;CALL. BRAVO MURILLO;231;TETU�N;Alcance;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Hombre;2.0;;Spain;Madrid;CALLE BRAVO MURILLO;CALLE BRAVO MURILLO Madrid Spain;40.46279;-3.69711
407;2019S025093;28/06/2019;20:00;AVDA. MAYORAZGO / CALL. CINCOVILLAS;-;VILLA DE VALLECAS;Alcance;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Hombre;7.0;;Spain;Madrid;AVENIDA MAYORAZGO;AVENIDA MAYORAZGO Madrid Spain;40.36511;-3.62067
408;2019S025524;28/06/2019;13:37;CALL. RAFAEL BERGAMIN; 20A;CIUDAD LINEAL;Ca�da;Despejado;Bicicleta;Conductor;DE 21 A 24 A�OS;Hombre;2.0;;Spain;Madrid;CALLE RAFAEL BERGAMIN;CALLE RAFAEL BERGAMIN Madrid Spain;40.44842;-3.6613
409;2019S024986;28/06/2019;11:15;CALL. PUEBLA / CALL. BARCO;-;CENTRO;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Mujer;2.0;;Spain;Madrid;CALLE PUEBLA;CALLE PUEBLA Madrid Spain;40.42213;-3.7029
410;2019S024979;28/06/2019;11:00;CALL. SAN BERNARDO;83;CENTRO;Ca�da;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Mujer;1.0;;Spain;Madrid;CALLE SAN BERNARDO;CALLE SAN BERNARDO Madrid Spain;40.42556;-3.70731
411;2019S026512;29/06/2019;19:20;PQUE. MADRID RIO / GTA. PUENTE DE SEGOVIA;-;LATINA;Ca�da;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;2.0;;Spain;Madrid;PARQUE MADRID RIO;PARQUE MADRID RIO Madrid Spain;40.418800354003906;-3.7214601039886475
412;2019S025170;29/06/2019;16:45;CALL. GENERAL RICARDOS;18;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Conductor;DE 18 A 20 A�OS;Hombre;14.0;;Spain;Madrid;CALLE GENERAL RICARDOS;CALLE GENERAL RICARDOS Madrid Spain;40.39261;-3.72525
413;2019S025170;29/06/2019;16:45;CALL. GENERAL RICARDOS;18;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Peat�n;DE 35 A 39 A�OS;Hombre;7.0;;Spain;Madrid;CALLE GENERAL RICARDOS;CALLE GENERAL RICARDOS Madrid Spain;40.39261;-3.72525
414;2019S025119;29/06/2019;8:30;GTA. SANTUARIO DE TISCAR / AVDA. MONASTERIO DE EL ESCORIAL;-;FUENCARRAL-EL PARDO;Colisi�n frontal;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;6.0;;Spain;Madrid;GLORIETA SANTUARIO DE TISCAR;GLORIETA SANTUARIO DE TISCAR Madrid Spain;40.42028045654297;-3.7057700157165527
415;2019S025119;29/06/2019;8:30;GTA. SANTUARIO DE TISCAR / AVDA. MONASTERIO DE EL ESCORIAL;-;FUENCARRAL-EL PARDO;Colisi�n frontal;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;6.0;;Spain;Madrid;GLORIETA SANTUARIO DE TISCAR;GLORIETA SANTUARIO DE TISCAR Madrid Spain;40.42028045654297;-3.7057700157165527
416;2019S026421;30/06/2019;16:00;GTA. PUENTE DE SEGOVIA;1;LATINA;Alcance;Despejado;Bicicleta;Conductor;DE 21 A 24 A�OS;Hombre;2.0;;Spain;Madrid;GLORIETA PUENTE DE SEGOVIA;GLORIETA PUENTE DE SEGOVIA Madrid Spain;40.41401290893555;-3.723134994506836
417;2019S025143;30/06/2019;7:57;IDB. PARQUE LINEAL DEL MANZANARES;0;PUENTE DE VALLECAS;Colisi�n frontal;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Hombre;7.0;;Spain;Madrid;IDB. PARQUE LINEAL DEL MANZANARES;IDB. PARQUE LINEAL DEL MANZANARES Madrid Spain;39.0;-3.367000102996826
418;2019S025143;30/06/2019;7:57;IDB. PARQUE LINEAL DEL MANZANARES;0;PUENTE DE VALLECAS;Colisi�n frontal;Despejado;Bicicleta;Conductor;DE 50 A 54 A�OS;Hombre;7.0;;Spain;Madrid;IDB. PARQUE LINEAL DEL MANZANARES;IDB. PARQUE LINEAL DEL MANZANARES Madrid Spain;39.0;-3.367000102996826
419;2019S025226;01/07/2019;16:58;CALL. CONDE DE PE�ALVER / CALL. HERMOSILLA;-;SALAMANCA;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Hombre;14.0;;Spain;Madrid;CALLE CONDE DE PE�ALVER;CALLE CONDE DE PE�ALVER Madrid Spain;40.4316;-3.67514
420;2019S025311;01/07/2019;15:10;AVDA. BURGOS, 89 (RECINTO ADEQUA);-;FUENCARRAL-EL PARDO;Ca�da;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Hombre;6.0;;Spain;Madrid;AVENIDA BURGOS, 89 (RECINTO ADEQUA);AVENIDA BURGOS, 89 (RECINTO ADEQUA) Madrid Spain;40.49155;-3.67236
421;2019S025266;01/07/2019;14:00;CALL. DIEGO DE LEON / CALL. GENERAL PARDI�AS;-;SALAMANCA;Ca�da;Despejado;Bicicleta;Conductor;DE 55 A 59 A�OS;Hombre;2.0;;Spain;Madrid;CALLE DIEGO DE LEON;CALLE DIEGO DE LEON Madrid Spain;40.43464;-3.67699
422;2019S025261;01/07/2019;13:45;CALL. PUERTO DE SOMPORT;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Hombre;7.0;;Spain;Madrid;CALLE PUERTO DE SOMPORT;CALLE PUERTO DE SOMPORT Madrid Spain;40.4958;-3.6704
423;2019S025253;01/07/2019;13:25;MONASTERIO DE SILOS - GO FIT - FAROLA 268;-;FUENCARRAL-EL PARDO;Ca�da;Despejado;Bicicleta;Conductor;DE 10 A 14 A�OS;Mujer;1.0;;Spain;Madrid;MONASTERIO DE SILOS - GO FIT - FAROLA 268;MONASTERIO DE SILOS - GO FIT - FAROLA 268 Madrid Spain;40.50351;-3.70613
424;2019S025193;01/07/2019;9:15;CALL. FUENCARRAL / GTA. BILBAO;-;CENTRO;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;7.0;;Spain;Madrid;CALLE FUENCARRAL;CALLE FUENCARRAL Madrid Spain;40.42617;-3.70122
425;2019S025402;02/07/2019;20:30;CALL. MONASTERIO DE OSEIRA, 17B (ANILLO VERDE, 58);-;FUENCARRAL-EL PARDO;Ca�da;Despejado;Bicicleta;Conductor;DE 50 A 54 A�OS;Hombre;2.0;;Spain;Madrid;CALLE MONASTERIO DE OSEIRA, 17B (ANILLO VERDE, 58);CALLE MONASTERIO DE OSEIRA, 17B (ANILLO VERDE, 58) Madrid Spain;40.51045;-3.69641
426;2019S025348;02/07/2019;9:20;CTRA. RODAJOS;2;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Hombre;7.0;;Spain;Madrid;CARRETERA RODAJOS;CARRETERA RODAJOS Madrid Spain;40.41223;-3.76998
427;2019S025348;02/07/2019;9:20;CTRA. RODAJOS;2;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Peat�n;DE 18 A 20 A�OS;Hombre;14.0;;Spain;Madrid;CARRETERA RODAJOS;CARRETERA RODAJOS Madrid Spain;40.41223;-3.76998
428;2019S025582;03/07/2019;21:55;AVDA. MARQUES DE CORBERA / CALL. POETA BLAS DE OTERO;-;CIUDAD LINEAL;Ca�da;Despejado;Bicicleta;Conductor;DE 50 A 54 A�OS;Mujer;7.0;;Spain;Madrid;AVENIDA MARQUES DE CORBERA;AVENIDA MARQUES DE CORBERA Madrid Spain;40.42475;-3.65336
429;2019S025364;03/07/2019;11:15;CALL. TORRECILLA DEL LEAL / CALL. OLMO;-;CENTRO;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Hombre;7.0;;Spain;Madrid;CALLE TORRECILLA DEL LEAL;CALLE TORRECILLA DEL LEAL Madrid Spain;40.41069;-3.69945
430;2019S025566;04/07/2019;22:45;AVDA. POBLADOS / AVDA. ORCASUR;-;USERA;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 15 A 17 A�OS;Hombre;6.0;;Spain;Madrid;AVENIDA POBLADOS;AVENIDA POBLADOS Madrid Spain;40.3734;-3.73087
431;2019S025555;04/07/2019;20:45;CALL. CLAUDIO COELLO;14;SALAMANCA;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 18 A 20 A�OS;Hombre;6.0;;Spain;Madrid;CALLE CLAUDIO COELLO;CALLE CLAUDIO COELLO Madrid Spain;40.42477;-3.68666
432;2019S025498;04/07/2019;19:40;CALL. BARCELO;5;CENTRO;Ca�da;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Hombre;7.0;;Spain;Madrid;CALLE BARCELO;CALLE BARCELO Madrid Spain;40.42679;-3.69972
433;2019S025463;04/07/2019;4:20;CALL. ALCALA;15;CENTRO;Otro;Despejado;Bicicleta;Conductor;DE 21 A 24 A�OS;Hombre;14.0;;Spain;Madrid;CALLE ALCALA;CALLE ALCALA Madrid Spain;40.44614;-3.613
434;2019S025463;04/07/2019;4:20;CALL. ALCALA;15;CENTRO;Otro;Despejado;Bicicleta;Pasajero;DE 21 A 24 A�OS;Mujer;6.0;;Spain;Madrid;CALLE ALCALA;CALLE ALCALA Madrid Spain;40.44614;-3.613
435;2019S025453;04/07/2019;1:20;CALL. CASINO / CALL. SANTIAGO EL VERDE;-;CENTRO;Colisi�n lateral;;Bicicleta;Conductor;DESCONOCIDA;;;;Spain;Madrid;CALLE CASINO;CALLE CASINO Madrid Spain;40.40666;-3.70544
436;2019S025589;05/07/2019;20:56;CALL. PLAYA DE LA CALETA;13;BARAJAS;Ca�da;Despejado;Bicicleta;Conductor;DE 60 A 64 A�OS;Hombre;14.0;;Spain;Madrid;CALLE PLAYA DE LA CALETA;CALLE PLAYA DE LA CALETA Madrid Spain;40.47358;-3.59095
437;2019S025640;05/07/2019;19:35;CALL. MULLER / CALL. AZUCENAS;-;TETU�N;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 21 A 24 A�OS;Hombre;;;Spain;Madrid;CALLE MULLER;CALLE MULLER Madrid Spain;40.46626;-3.69776
438;2019S025527;05/07/2019;9:30;PUERTA PRINCIPAL ZOO;-;MONCLOA-ARAVACA;Ca�da;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Hombre;5.0;;Spain;Madrid;PUERTA PRINCIPAL ZOO;PUERTA PRINCIPAL ZOO Madrid Spain;40.42028045654297;-3.7057700157165527
439;2019S025927;05/07/2019;1:15;AVDA. MENENDEZ PELAYO / CALL. O'DONNELL;-;RETIRO;Alcance;Despejado;Bicicleta;Conductor;DE 21 A 24 A�OS;Hombre;;;Spain;Madrid;AVENIDA MENENDEZ PELAYO;AVENIDA MENENDEZ PELAYO Madrid Spain;40.40579;-3.67993
440;2019S025642;06/07/2019;16:10;CUSTA. SAN VICENTE;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Mujer;14.0;;Spain;Madrid;CUESTA SAN VICENTE;CUESTA SAN VICENTE Madrid Spain;40.42028045654297;-3.7057700157165527
441;2019S025642;06/07/2019;16:10;CUSTA. SAN VICENTE;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Peat�n;DE 35 A 39 A�OS;Mujer;7.0;;Spain;Madrid;CUESTA SAN VICENTE;CUESTA SAN VICENTE Madrid Spain;40.42028045654297;-3.7057700157165527
442;2019S025622;06/07/2019;9:20;CMNO. CRUCES / POLIG. ALUCHE-AVENIDA DE LOS POBLADOS;-;CARABANCHEL;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 65 A 69 A�OS;Hombre;6.0;;Spain;Madrid;CAMINO CRUCES;CAMINO CRUCES Madrid Spain;40.37051;-3.75895
443;2019S025619;06/07/2019;9:10;HORTALEZA;-;CENTRO;Ca�da;Despejado;Bicicleta;Conductor;DE 50 A 54 A�OS;Hombre;1.0;;Spain;Madrid;HORTALEZA;HORTALEZA Madrid Spain;40.46945571899414;-3.640481948852539
444;2019S025639;06/07/2019;3:20;CALL. JOSE ABASCAL;50;CHAMBER�;Ca�da;Despejado;Bicicleta;Conductor;DE 21 A 24 A�OS;Hombre;7.0;;Spain;Madrid;CALLE JOSE ABASCAL;CALLE JOSE ABASCAL Madrid Spain;40.43836;-3.69774
445;2019S025778;07/07/2019;19:45;CALL. BRETON DE LOS HERREROS / CALL. PONZANO;-;CHAMBER�;Ca�da;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Hombre;7.0;;Spain;Madrid;CALLE BRETON DE LOS HERREROS;CALLE BRETON DE LOS HERREROS Madrid Spain;40.43946;-3.69618
446;2019S025769;07/07/2019;19:30;CALL. CERRO DE LA PLATA;15;RETIRO;Choque contra obst�culo fijo;Despejado;Bicicleta;Conductor;DE 18 A 20 A�OS;Hombre;2.0;;Spain;Madrid;CALLE CERRO DE LA PLATA;CALLE CERRO DE LA PLATA Madrid Spain;40.45734;-4.09606
447;2019S025780;08/07/2019;16:30;PASEO. FERNAN NU�EZ;2;RETIRO;Ca�da;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Mujer;2.0;;Spain;Madrid;PASEO FERNAN NU�EZ;PASEO FERNAN NU�EZ Madrid Spain;40.41519;-3.67982
448;2019S025815;08/07/2019;14:02;CALL. SEGOVIA;8;CENTRO;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Hombre;;;Spain;Madrid;CALLE SEGOVIA;CALLE SEGOVIA Madrid Spain;40.41389;-3.71493
449;2019S025762;08/07/2019;10:37;CALL. SERRANO / CALL. MARIA DE MOLINA;-;SALAMANCA;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Mujer;7.0;;Spain;Madrid;CALLE SERRANO;CALLE SERRANO Madrid Spain;40.42478;-3.68797
450;2019S025758;08/07/2019;7:55;AVDA. LOS ROSALES;200;VILLAVERDE;Colisi�n frontal;Despejado;Bicicleta;Conductor;DE 55 A 59 A�OS;Hombre;2.0;;Spain;Madrid;AVENIDA LOS ROSALES;AVENIDA LOS ROSALES Madrid Spain;40.34118;-3.66679
451;2019S025950;09/07/2019;15:25;CALL. RODRIGUEZ MARIN;66;CHAMART�N;Colisi�n frontal;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Hombre;5.0;;Spain;Madrid;CALLE RODRIGUEZ MARIN;CALLE RODRIGUEZ MARIN Madrid Spain;40.44571;-3.68127
452;2019S025841;09/07/2019;11:00;CALL. RAIMUNDO FERNANDEZ VILLAVERDE;67;TETU�N;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Mujer;7.0;;Spain;Madrid;CALLE RAIMUNDO FERNANDEZ VILLAVERDE;CALLE RAIMUNDO FERNANDEZ VILLAVERDE Madrid Spain;40.44661;-3.69867
453;2019S025968;10/07/2019;18:19;AVDA. CARTAGENA DE INDIAS / CALL. ISLAS VISAYAS;-;VILLA DE VALLECAS;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Mujer;4.0;;Spain;Madrid;AVENIDA CARTAGENA DE INDIAS;AVENIDA CARTAGENA DE INDIAS Madrid Spain;10.40664;-75.51476
454;2019S025926;10/07/2019;9:30;CRUCE C/ALCALA CON C/ TAMPICO;-;SAN BLAS-CANILLEJAS;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Hombre;7.0;;Spain;Madrid;CRUCE CALLEALCALA CON CALLE TAMPICO;CRUCE CALLEALCALA CON CALLE TAMPICO Madrid Spain;40.43946;-3.63228
455;2019S026089;11/07/2019;8:45;AV. ROSALES CON ROTONDA M-40;-;VILLAVERDE;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Mujer;;;Spain;Madrid;AV. ROSALES CON ROTONDA M-40;AV. ROSALES CON ROTONDA M-40 Madrid Spain;40.76298;-3.78182
456;2019S026237;12/07/2019;13:45;CALL. RESINA;4;VILLAVERDE;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 18 A 20 A�OS;Hombre;5.0;;Spain;Madrid;CALLE RESINA;CALLE RESINA Madrid Spain;40.42002;-3.69901
457;2019S026332;13/07/2019;22:00;AVDA. MANZANARES / PQUE. MADRID RIO;-;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Hombre;14.0;;Spain;Madrid;AVENIDA MANZANARES;AVENIDA MANZANARES Madrid Spain;40.39219;-3.70152
458;2019S026332;13/07/2019;22:00;AVDA. MANZANARES / PQUE. MADRID RIO;-;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Peat�n;DE 0 A 5 A�OS;Hombre;1.0;;Spain;Madrid;AVENIDA MANZANARES;AVENIDA MANZANARES Madrid Spain;40.39219;-3.70152
459;2019S026198;13/07/2019;15:25;CALL. MONTESA / CALL. JOSE ORTEGA Y GASSET;-;SALAMANCA;Ca�da;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;6.0;;Spain;Madrid;CALLE MONTESA;CALLE MONTESA Madrid Spain;40.42937;-3.67221
460;2019S026280;14/07/2019;22:25;AVDA. ENTREVIAS / CALL. MENDEZ ALVARO;-;PUENTE DE VALLECAS;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;7.0;;Spain;Madrid;AVENIDA ENTREVIAS;AVENIDA ENTREVIAS Madrid Spain;40.38362;-3.66989
461;2019S026335;14/07/2019;15:35;CALL. GENERAL RICARDOS / CALL. NUESTRA SE�ORA DE LA LUZ;-;CARABANCHEL;Ca�da;Despejado;Bicicleta;Conductor;DE 10 A 14 A�OS;Hombre;6.0;;Spain;Madrid;CALLE GENERAL RICARDOS;CALLE GENERAL RICARDOS Madrid Spain;40.39261;-3.72525
462;2019S026315;14/07/2019;12:45;PASEO. FERNAN NU�EZ;1;RETIRO;Atropello a persona;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Mujer;7.0;;Spain;Madrid;PASEO FERNAN NU�EZ;PASEO FERNAN NU�EZ Madrid Spain;40.41519;-3.67982
